ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;21
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;14
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Vecchio Ordinamento;99;Field unknown;F;76
2014;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Vecchio Ordinamento;99;Field unknown;M;3
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;01;Education;F;134
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;01;Education;M;8
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;F;62
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;M;21
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;F;27
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;M;28
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;F;145
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;M;117
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;32
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;30
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;F;177
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;M;107
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;10;Services;F;27
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea;10;Services;M;50
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;F;68
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;M;5
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;F;37
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;M;14
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;1
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;83
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;59
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;12
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;7
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;13
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;6
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;F;14
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;M;21
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;52
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;37
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;32
2014;07101;Foggia - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;25
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;01;Education;F;331
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;01;Education;M;15
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;F;689
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;02;Arts and humanities;M;174
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;F;463
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;03;Social sciences, journalism and information;M;276
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;F;297
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;04;Business, administration and law;M;237
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;285
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;212
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;06;Information and Communication Technologies (ICTs);F;37
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;06;Information and Communication Technologies (ICTs);M;177
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;80
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;54
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;F;719
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;09;Health and welfare;M;282
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;10;Services;F;10
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea;10;Services;M;21
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;F;187
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;01;Education;M;9
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;F;351
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;M;77
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;222
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;86
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;206
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;130
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;163
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;68
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;5
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;24
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;2
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;1
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;29
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;48
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;F;46
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale;09;Health and welfare;M;17
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;409
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;229
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;46
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;28
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;296
2014;07201;Bari - Università degli studi;Puglia;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;179
2014;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;99;Field unknown;F;372
2014;07201;Bari - Università degli studi;Puglia;SUD;Vecchio Ordinamento;99;Field unknown;M;68
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea;02;Arts and humanities;F;11
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea;02;Arts and humanities;M;18
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;F;283
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;M;599
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;141
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;397
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;127
2014;07202;Bari - Politecnico;Puglia;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;75
2014;07202;Bari - Politecnico;Puglia;SUD;Vecchio Ordinamento;99;Field unknown;F;10
2014;07202;Bari - Politecnico;Puglia;SUD;Vecchio Ordinamento;99;Field unknown;M;22
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;;04;Business, administration and law;F;33
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;;04;Business, administration and law;M;88
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Laurea;04;Business, administration and law;F;11
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Laurea;04;Business, administration and law;M;17
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;28
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;25
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;23
2014;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;35
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;01;Education;F;209
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;01;Education;M;5
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;02;Arts and humanities;F;325
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;02;Arts and humanities;M;85
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;03;Social sciences, journalism and information;F;399
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;03;Social sciences, journalism and information;M;177
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;04;Business, administration and law;F;141
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;04;Business, administration and law;M;103
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;184
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;74
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;F;66
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;07;Engineering, manufacturing and construction;M;177
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;09;Health and welfare;F;64
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea;09;Health and welfare;M;2
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;01;Education;F;92
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;01;Education;M;1
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;F;240
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;02;Arts and humanities;M;54
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;146
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;43
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;F;113
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;04;Business, administration and law;M;79
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;105
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;58
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;28
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;66
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;09;Health and welfare;F;32
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;09;Health and welfare;M;4
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;10;Services;F;19
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale;10;Services;M;11
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;161
2014;07501;Lecce - Università del Salento;Puglia;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;55
2014;07501;Lecce - Università del Salento;Puglia;SUD;Vecchio Ordinamento;99;Field unknown;F;39
2014;07501;Lecce - Università del Salento;Puglia;SUD;Vecchio Ordinamento;99;Field unknown;M;17
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;02;Arts and humanities;F;124
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;02;Arts and humanities;M;38
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;03;Social sciences, journalism and information;F;26
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;03;Social sciences, journalism and information;M;9
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;04;Business, administration and law;F;81
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;04;Business, administration and law;M;56
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;49
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;26
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;06;Information and Communication Technologies (ICTs);F;7
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;06;Information and Communication Technologies (ICTs);M;21
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;07;Engineering, manufacturing and construction;F;26
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;07;Engineering, manufacturing and construction;M;81
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;30
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;19
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;02;Arts and humanities;F;29
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;02;Arts and humanities;M;12
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;6
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;29
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;10
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;1
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;16
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;56
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;14
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;30
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;10;Services;F;11
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale;10;Services;M;3
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;22
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;17
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;24
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;5
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Vecchio Ordinamento;99;Field unknown;F;126
2014;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Vecchio Ordinamento;99;Field unknown;M;10
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;01;Education;F;267
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;01;Education;M;10
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;02;Arts and humanities;F;252
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;02;Arts and humanities;M;91
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;03;Social sciences, journalism and information;F;269
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;03;Social sciences, journalism and information;M;183
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;04;Business, administration and law;F;125
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;04;Business, administration and law;M;92
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;294
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;165
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;06;Information and Communication Technologies (ICTs);F;4
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;06;Information and Communication Technologies (ICTs);M;36
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;F;129
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;M;428
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;09;Health and welfare;F;125
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;09;Health and welfare;M;5
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;10;Services;F;76
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea;10;Services;M;35
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;01;Education;F;51
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;01;Education;M;9
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;02;Arts and humanities;F;190
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;02;Arts and humanities;M;35
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;147
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;88
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;04;Business, administration and law;F;126
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;04;Business, administration and law;M;79
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;191
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;62
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;3
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;11
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;F;122
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;07;Engineering, manufacturing and construction;M;249
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;09;Health and welfare;F;42
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;09;Health and welfare;M;5
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;10;Services;F;13
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale;10;Services;M;7
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;107
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;48
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;26
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;8
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;180
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;63
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Vecchio Ordinamento;99;Field unknown;F;261
2014;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Vecchio Ordinamento;99;Field unknown;M;48
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;03;Social sciences, journalism and information;F;40
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;03;Social sciences, journalism and information;M;20
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;04;Business, administration and law;F;57
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;04;Business, administration and law;M;48
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;11
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;M;11
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;F;14
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;M;21
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;9
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;4
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;09;Health and welfare;F;348
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;09;Health and welfare;M;131
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;10;Services;F;24
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea;10;Services;M;44
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;F;20
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;03;Social sciences, journalism and information;M;11
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;04;Business, administration and law;F;17
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;04;Business, administration and law;M;5
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;9
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;2
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;09;Health and welfare;F;11
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale;09;Health and welfare;M;1
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;136
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;63
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;1
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;6
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;60
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;42
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Vecchio Ordinamento;99;Field unknown;F;16
2014;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Vecchio Ordinamento;99;Field unknown;M;6
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;03;Social sciences, journalism and information;F;42
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;03;Social sciences, journalism and information;M;28
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;04;Business, administration and law;F;13
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;04;Business, administration and law;M;6
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;05;Natural sciences, mathematics and statistics;F;3
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;F;111
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;07;Engineering, manufacturing and construction;M;200
2014;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;28
